:START_ID,:END_ID,share:float,:TYPE
p_6300,c_754,6,HOLD_SHARE
p_2599,c_131,10,HOLD_SHARE
p_904,c_259,3,HOLD_SHARE
p_63,c_761,6,HOLD_SHARE
p_5421,c_419,3,HOLD_SHARE
p_2103,c_89,6,HOLD_SHARE
p_5434,c_193,14,HOLD_SHARE
p_193,c_332,14,HOLD_SHARE
p_7331,c_150,7,HOLD_SHARE
p_4828,c_863,14,HOLD_SHARE
p_8310,c_15,8,HOLD_SHARE
p_6160,c_44,9,HOLD_SHARE
p_412,c_630,11,HOLD_SHARE
p_8468,c_124,5,HOLD_SHARE
p_8322,c_819,6,HOLD_SHARE
p_2839,c_33,11,HOLD_SHARE
p_2185,c_274,10,HOLD_SHARE
p_8258,c_485,12,HOLD_SHARE
p_2280,c_492,3,HOLD_SHARE
p_4298,c_872,6,HOLD_SHARE
p_8518,c_311,6,HOLD_SHARE
p_9703,c_874,12,HOLD_SHARE
p_8416,c_573,8,HOLD_SHARE
p_4260,c_834,11,HOLD_SHARE
p_4983,c_942,0,HOLD_SHARE
p_2190,c_873,12,HOLD_SHARE
p_805,c_426,5,HOLD_SHARE
p_725,c_356,3,HOLD_SHARE
p_2925,c_12,10,HOLD_SHARE
p_7348,c_93,14,HOLD_SHARE
p_6103,c_911,1,HOLD_SHARE
p_5424,c_5,12,HOLD_SHARE
p_9691,c_334,5,HOLD_SHARE
p_4274,c_367,1,HOLD_SHARE
p_1778,c_247,0,HOLD_SHARE
p_7045,c_278,6,HOLD_SHARE
p_2570,c_111,10,HOLD_SHARE
p_4503,c_993,8,HOLD_SHARE
p_8953,c_177,14,HOLD_SHARE
p_3451,c_588,3,HOLD_SHARE
p_9728,c_739,5,HOLD_SHARE
p_8545,c_34,6,HOLD_SHARE
p_8597,c_490,12,HOLD_SHARE
p_7572,c_994,8,HOLD_SHARE
p_1002,c_992,10,HOLD_SHARE
p_4992,c_209,11,HOLD_SHARE
p_1971,c_57,0,HOLD_SHARE
p_4443,c_291,7,HOLD_SHARE
p_4383,c_836,12,HOLD_SHARE
p_9006,c_392,4,HOLD_SHARE
p_4126,c_401,0,HOLD_SHARE
p_9983,c_51,0,HOLD_SHARE
p_3995,c_583,4,HOLD_SHARE
p_9798,c_19,2,HOLD_SHARE
p_2522,c_750,13,HOLD_SHARE
p_50,c_264,2,HOLD_SHARE
p_4483,c_152,9,HOLD_SHARE
p_4125,c_846,6,HOLD_SHARE
p_9236,c_109,2,HOLD_SHARE
p_1947,c_177,2,HOLD_SHARE
p_4174,c_869,12,HOLD_SHARE
p_1190,c_43,13,HOLD_SHARE
p_819,c_137,10,HOLD_SHARE
p_8481,c_636,15,HOLD_SHARE
p_9147,c_865,10,HOLD_SHARE
p_1627,c_679,9,HOLD_SHARE
p_7393,c_427,14,HOLD_SHARE
p_9688,c_679,3,HOLD_SHARE
p_9799,c_237,11,HOLD_SHARE
p_1599,c_483,3,HOLD_SHARE
p_3512,c_731,12,HOLD_SHARE
p_3687,c_522,11,HOLD_SHARE
p_5528,c_509,2,HOLD_SHARE
p_7424,c_699,14,HOLD_SHARE
p_2134,c_242,5,HOLD_SHARE
p_4290,c_694,1,HOLD_SHARE
p_3561,c_983,15,HOLD_SHARE
p_5704,c_94,6,HOLD_SHARE
p_3490,c_486,7,HOLD_SHARE
p_4645,c_942,5,HOLD_SHARE
p_9241,c_892,1,HOLD_SHARE
p_7343,c_131,3,HOLD_SHARE
p_2159,c_330,13,HOLD_SHARE
p_4424,c_990,8,HOLD_SHARE
p_8142,c_578,10,HOLD_SHARE
p_4828,c_669,13,HOLD_SHARE
p_6598,c_334,1,HOLD_SHARE
p_6007,c_526,1,HOLD_SHARE
p_7862,c_618,7,HOLD_SHARE
p_6782,c_465,5,HOLD_SHARE
p_8732,c_447,9,HOLD_SHARE
p_7310,c_986,1,HOLD_SHARE
p_4191,c_978,7,HOLD_SHARE
p_7713,c_788,8,HOLD_SHARE
p_4231,c_590,5,HOLD_SHARE
p_3327,c_968,15,HOLD_SHARE
p_9747,c_313,9,HOLD_SHARE
p_4809,c_826,15,HOLD_SHARE
p_488,c_743,15,HOLD_SHARE
p_8385,c_683,11,HOLD_SHARE
p_1953,c_604,6,HOLD_SHARE
p_151,c_44,15,HOLD_SHARE
p_6006,c_294,12,HOLD_SHARE
p_6395,c_167,11,HOLD_SHARE
p_8395,c_723,12,HOLD_SHARE
p_2012,c_237,15,HOLD_SHARE
p_6889,c_107,1,HOLD_SHARE
p_1600,c_837,6,HOLD_SHARE
p_4397,c_140,14,HOLD_SHARE
p_3876,c_912,13,HOLD_SHARE
p_8142,c_60,10,HOLD_SHARE
p_6719,c_534,12,HOLD_SHARE
p_3878,c_310,3,HOLD_SHARE
p_5325,c_837,7,HOLD_SHARE
p_2967,c_366,3,HOLD_SHARE
p_5157,c_354,3,HOLD_SHARE
p_4293,c_164,4,HOLD_SHARE
p_3318,c_596,7,HOLD_SHARE
p_1494,c_761,10,HOLD_SHARE
p_5108,c_583,15,HOLD_SHARE
p_4558,c_684,5,HOLD_SHARE
p_8380,c_436,8,HOLD_SHARE
p_6878,c_567,3,HOLD_SHARE
p_3411,c_525,6,HOLD_SHARE
p_7980,c_165,8,HOLD_SHARE
p_4394,c_368,10,HOLD_SHARE
p_2245,c_94,10,HOLD_SHARE
p_1058,c_372,9,HOLD_SHARE
p_2240,c_903,13,HOLD_SHARE
p_7971,c_307,4,HOLD_SHARE
p_4414,c_14,7,HOLD_SHARE
p_1555,c_880,11,HOLD_SHARE
p_5786,c_785,9,HOLD_SHARE
p_350,c_942,7,HOLD_SHARE
p_7165,c_885,15,HOLD_SHARE
p_6894,c_987,5,HOLD_SHARE
p_802,c_480,15,HOLD_SHARE
p_8030,c_824,11,HOLD_SHARE
p_7747,c_532,5,HOLD_SHARE
p_201,c_905,0,HOLD_SHARE
p_7788,c_587,8,HOLD_SHARE
p_7437,c_535,10,HOLD_SHARE
p_8902,c_104,11,HOLD_SHARE
p_4250,c_372,4,HOLD_SHARE
p_8492,c_403,3,HOLD_SHARE
p_565,c_333,0,HOLD_SHARE
p_4441,c_1,8,HOLD_SHARE
p_9887,c_43,13,HOLD_SHARE
p_2548,c_18,0,HOLD_SHARE
p_3236,c_619,8,HOLD_SHARE
p_8813,c_640,14,HOLD_SHARE
p_2466,c_454,7,HOLD_SHARE
p_7078,c_147,13,HOLD_SHARE
p_448,c_913,11,HOLD_SHARE
p_9765,c_96,12,HOLD_SHARE
p_4877,c_23,5,HOLD_SHARE
p_5908,c_990,4,HOLD_SHARE
p_6466,c_827,8,HOLD_SHARE
p_4407,c_850,9,HOLD_SHARE
p_4447,c_204,11,HOLD_SHARE
p_6316,c_411,6,HOLD_SHARE
p_1934,c_266,14,HOLD_SHARE
p_6800,c_227,6,HOLD_SHARE
p_5315,c_608,9,HOLD_SHARE
p_5459,c_102,0,HOLD_SHARE
p_960,c_649,14,HOLD_SHARE
p_1355,c_140,3,HOLD_SHARE
p_7081,c_643,10,HOLD_SHARE
p_4751,c_88,5,HOLD_SHARE
p_3336,c_29,0,HOLD_SHARE
p_9752,c_660,9,HOLD_SHARE
p_4107,c_885,14,HOLD_SHARE
p_6278,c_908,11,HOLD_SHARE
p_5200,c_230,0,HOLD_SHARE
p_399,c_477,7,HOLD_SHARE
p_9065,c_334,6,HOLD_SHARE
p_1487,c_111,8,HOLD_SHARE
p_2658,c_495,15,HOLD_SHARE
p_996,c_439,0,HOLD_SHARE
p_3391,c_160,13,HOLD_SHARE
p_3641,c_686,2,HOLD_SHARE
p_9518,c_773,0,HOLD_SHARE
p_5666,c_185,11,HOLD_SHARE
p_9272,c_840,1,HOLD_SHARE
p_897,c_879,5,HOLD_SHARE
p_9406,c_89,2,HOLD_SHARE
p_1050,c_504,7,HOLD_SHARE
p_1135,c_269,15,HOLD_SHARE
p_540,c_701,12,HOLD_SHARE
p_5558,c_588,11,HOLD_SHARE
p_4871,c_961,4,HOLD_SHARE
p_4642,c_766,10,HOLD_SHARE
p_906,c_646,9,HOLD_SHARE
p_9020,c_299,5,HOLD_SHARE
p_1738,c_221,6,HOLD_SHARE
p_1144,c_403,9,HOLD_SHARE
p_6090,c_29,14,HOLD_SHARE
p_4718,c_761,8,HOLD_SHARE
p_6623,c_595,7,HOLD_SHARE
p_5851,c_573,2,HOLD_SHARE
p_7979,c_829,5,HOLD_SHARE
p_8306,c_205,11,HOLD_SHARE
p_2605,c_650,7,HOLD_SHARE
p_3138,c_388,15,HOLD_SHARE
p_8446,c_506,11,HOLD_SHARE
p_3019,c_265,6,HOLD_SHARE
p_9141,c_162,0,HOLD_SHARE
p_5074,c_782,10,HOLD_SHARE
p_1412,c_613,15,HOLD_SHARE
p_255,c_597,0,HOLD_SHARE
p_8360,c_976,1,HOLD_SHARE
p_5115,c_733,11,HOLD_SHARE
p_8691,c_525,13,HOLD_SHARE
p_9669,c_261,10,HOLD_SHARE
p_8685,c_21,4,HOLD_SHARE
p_5441,c_724,9,HOLD_SHARE
p_5237,c_97,7,HOLD_SHARE
p_7466,c_668,5,HOLD_SHARE
p_782,c_848,12,HOLD_SHARE
p_4815,c_844,12,HOLD_SHARE
p_4989,c_461,1,HOLD_SHARE
p_9318,c_27,11,HOLD_SHARE
p_3282,c_85,0,HOLD_SHARE
p_2292,c_556,7,HOLD_SHARE
p_1902,c_379,13,HOLD_SHARE
p_3467,c_888,8,HOLD_SHARE
p_6133,c_77,2,HOLD_SHARE
p_6793,c_429,5,HOLD_SHARE
p_7512,c_657,1,HOLD_SHARE
p_6223,c_950,9,HOLD_SHARE
p_8155,c_367,11,HOLD_SHARE
p_9065,c_992,9,HOLD_SHARE
p_7025,c_894,13,HOLD_SHARE
p_2794,c_591,3,HOLD_SHARE
p_7471,c_668,6,HOLD_SHARE
p_4853,c_707,14,HOLD_SHARE
p_6196,c_357,8,HOLD_SHARE
p_4150,c_325,7,HOLD_SHARE
p_6531,c_649,6,HOLD_SHARE
p_4474,c_257,11,HOLD_SHARE
p_4578,c_158,2,HOLD_SHARE
p_830,c_670,6,HOLD_SHARE
p_8312,c_385,12,HOLD_SHARE
p_2266,c_637,4,HOLD_SHARE
p_7228,c_612,15,HOLD_SHARE
p_8405,c_42,6,HOLD_SHARE
p_7894,c_133,6,HOLD_SHARE
p_4810,c_121,8,HOLD_SHARE
p_1913,c_185,4,HOLD_SHARE
p_7394,c_878,11,HOLD_SHARE
p_4066,c_498,3,HOLD_SHARE
p_8784,c_600,12,HOLD_SHARE
p_1258,c_871,15,HOLD_SHARE
p_5963,c_437,15,HOLD_SHARE
p_5565,c_961,7,HOLD_SHARE
p_123,c_230,3,HOLD_SHARE
p_1156,c_338,6,HOLD_SHARE
p_3895,c_269,0,HOLD_SHARE
p_3896,c_221,0,HOLD_SHARE
p_2969,c_351,15,HOLD_SHARE
p_9286,c_665,6,HOLD_SHARE
p_9223,c_999,2,HOLD_SHARE
p_4576,c_858,7,HOLD_SHARE
p_4426,c_991,7,HOLD_SHARE
p_6799,c_868,5,HOLD_SHARE
p_9258,c_53,15,HOLD_SHARE
p_4135,c_355,3,HOLD_SHARE
p_9678,c_345,6,HOLD_SHARE
p_730,c_831,8,HOLD_SHARE
p_4335,c_298,14,HOLD_SHARE
p_9081,c_202,1,HOLD_SHARE
p_8395,c_14,9,HOLD_SHARE
p_8229,c_470,3,HOLD_SHARE
p_5460,c_9,3,HOLD_SHARE
p_5559,c_622,13,HOLD_SHARE
p_526,c_33,12,HOLD_SHARE
p_6280,c_302,12,HOLD_SHARE
p_3851,c_934,13,HOLD_SHARE
p_5372,c_666,1,HOLD_SHARE
p_4307,c_557,10,HOLD_SHARE
p_528,c_275,4,HOLD_SHARE
p_2882,c_573,2,HOLD_SHARE
p_671,c_131,6,HOLD_SHARE
p_5092,c_101,0,HOLD_SHARE
p_2348,c_869,0,HOLD_SHARE
p_8062,c_481,1,HOLD_SHARE
p_2483,c_975,12,HOLD_SHARE
p_2560,c_903,3,HOLD_SHARE
p_9618,c_824,6,HOLD_SHARE
p_6485,c_609,12,HOLD_SHARE
p_9897,c_185,12,HOLD_SHARE
p_5139,c_35,9,HOLD_SHARE
p_8386,c_898,10,HOLD_SHARE
p_4927,c_792,5,HOLD_SHARE
p_7453,c_853,5,HOLD_SHARE
p_2365,c_917,1,HOLD_SHARE
p_6661,c_418,8,HOLD_SHARE
p_3049,c_111,1,HOLD_SHARE
p_7697,c_587,5,HOLD_SHARE
p_2659,c_51,6,HOLD_SHARE
p_3494,c_226,13,HOLD_SHARE
p_7612,c_493,4,HOLD_SHARE
p_7333,c_875,9,HOLD_SHARE
p_663,c_206,13,HOLD_SHARE
p_8956,c_463,9,HOLD_SHARE
p_99,c_831,15,HOLD_SHARE
p_1958,c_206,1,HOLD_SHARE
p_8910,c_462,4,HOLD_SHARE
p_6588,c_730,4,HOLD_SHARE
p_1229,c_118,15,HOLD_SHARE
p_4681,c_726,12,HOLD_SHARE
p_6091,c_235,4,HOLD_SHARE
p_6147,c_499,5,HOLD_SHARE
p_6857,c_649,4,HOLD_SHARE
p_4104,c_51,6,HOLD_SHARE
p_2402,c_498,2,HOLD_SHARE
p_6018,c_0,0,HOLD_SHARE
p_8422,c_126,1,HOLD_SHARE
p_7694,c_790,6,HOLD_SHARE
p_5036,c_963,6,HOLD_SHARE
p_5615,c_499,11,HOLD_SHARE
p_9929,c_705,2,HOLD_SHARE
p_4600,c_851,9,HOLD_SHARE
p_4736,c_174,15,HOLD_SHARE
p_747,c_42,5,HOLD_SHARE
p_3652,c_942,3,HOLD_SHARE
p_2876,c_883,1,HOLD_SHARE
p_5243,c_752,0,HOLD_SHARE
p_4605,c_886,3,HOLD_SHARE
p_8741,c_804,9,HOLD_SHARE
p_1376,c_275,12,HOLD_SHARE
p_4812,c_323,1,HOLD_SHARE
p_3140,c_570,0,HOLD_SHARE
p_3407,c_41,0,HOLD_SHARE
p_564,c_73,13,HOLD_SHARE
p_5840,c_189,9,HOLD_SHARE
p_4029,c_426,13,HOLD_SHARE
p_3531,c_40,2,HOLD_SHARE
p_9764,c_495,1,HOLD_SHARE
p_5813,c_56,2,HOLD_SHARE
p_8057,c_795,1,HOLD_SHARE
p_3932,c_358,3,HOLD_SHARE
p_2559,c_193,14,HOLD_SHARE
p_7894,c_170,6,HOLD_SHARE
p_2101,c_240,0,HOLD_SHARE
p_8691,c_267,9,HOLD_SHARE
p_6867,c_63,4,HOLD_SHARE
p_9074,c_252,2,HOLD_SHARE
p_7904,c_149,14,HOLD_SHARE
p_1441,c_693,13,HOLD_SHARE
p_5697,c_845,14,HOLD_SHARE
p_6202,c_854,7,HOLD_SHARE
p_754,c_201,13,HOLD_SHARE
p_6742,c_566,7,HOLD_SHARE
p_7360,c_408,2,HOLD_SHARE
p_8478,c_74,3,HOLD_SHARE
p_7569,c_618,15,HOLD_SHARE
p_8844,c_495,12,HOLD_SHARE
p_9808,c_232,12,HOLD_SHARE
p_975,c_170,3,HOLD_SHARE
p_9994,c_285,3,HOLD_SHARE
p_1527,c_244,0,HOLD_SHARE
p_8556,c_150,14,HOLD_SHARE
p_2346,c_976,11,HOLD_SHARE
p_2937,c_572,7,HOLD_SHARE
p_1391,c_935,7,HOLD_SHARE
p_9484,c_948,6,HOLD_SHARE
p_2073,c_114,15,HOLD_SHARE
p_8802,c_759,7,HOLD_SHARE
p_3174,c_225,3,HOLD_SHARE
p_832,c_376,2,HOLD_SHARE
p_3479,c_836,10,HOLD_SHARE
p_2737,c_114,8,HOLD_SHARE
p_7525,c_532,1,HOLD_SHARE
p_8511,c_948,4,HOLD_SHARE
p_9952,c_296,3,HOLD_SHARE
p_7668,c_472,2,HOLD_SHARE
p_3844,c_343,2,HOLD_SHARE
p_8937,c_912,0,HOLD_SHARE
p_5913,c_913,8,HOLD_SHARE
p_17,c_464,13,HOLD_SHARE
p_4325,c_239,0,HOLD_SHARE
p_8537,c_285,3,HOLD_SHARE
p_6729,c_599,12,HOLD_SHARE
p_5085,c_315,13,HOLD_SHARE
p_770,c_543,0,HOLD_SHARE
p_5731,c_766,11,HOLD_SHARE
p_3881,c_174,15,HOLD_SHARE
p_2409,c_58,13,HOLD_SHARE
p_7019,c_77,4,HOLD_SHARE
p_7334,c_497,0,HOLD_SHARE
p_6790,c_182,7,HOLD_SHARE
p_7629,c_30,8,HOLD_SHARE
p_1859,c_377,5,HOLD_SHARE
p_4904,c_774,3,HOLD_SHARE
p_2796,c_732,11,HOLD_SHARE
p_5520,c_374,6,HOLD_SHARE
p_4010,c_147,12,HOLD_SHARE
p_5413,c_17,8,HOLD_SHARE
p_1097,c_241,0,HOLD_SHARE
p_8947,c_535,9,HOLD_SHARE
p_5835,c_507,15,HOLD_SHARE
p_3656,c_134,7,HOLD_SHARE
p_2250,c_973,14,HOLD_SHARE
p_8351,c_685,15,HOLD_SHARE
p_1892,c_359,9,HOLD_SHARE
p_4474,c_565,7,HOLD_SHARE
p_5908,c_527,8,HOLD_SHARE
p_7977,c_500,4,HOLD_SHARE
p_7927,c_402,4,HOLD_SHARE
p_234,c_688,13,HOLD_SHARE
p_5907,c_950,3,HOLD_SHARE
p_284,c_902,0,HOLD_SHARE
p_8290,c_218,8,HOLD_SHARE
p_4988,c_20,3,HOLD_SHARE
p_8039,c_435,15,HOLD_SHARE
p_3106,c_291,5,HOLD_SHARE
p_2547,c_74,15,HOLD_SHARE
p_8739,c_76,13,HOLD_SHARE
p_4735,c_963,3,HOLD_SHARE
p_6770,c_82,15,HOLD_SHARE
p_3132,c_210,12,HOLD_SHARE
p_9088,c_422,15,HOLD_SHARE
p_3157,c_616,10,HOLD_SHARE
p_3661,c_137,4,HOLD_SHARE
p_4630,c_692,11,HOLD_SHARE
p_2453,c_300,6,HOLD_SHARE
p_6083,c_542,0,HOLD_SHARE
p_4723,c_588,0,HOLD_SHARE
p_5127,c_532,5,HOLD_SHARE
p_8874,c_627,5,HOLD_SHARE
p_7991,c_121,0,HOLD_SHARE
p_2511,c_564,3,HOLD_SHARE
p_3967,c_567,14,HOLD_SHARE
p_9856,c_681,8,HOLD_SHARE
p_1275,c_888,4,HOLD_SHARE
p_4130,c_746,11,HOLD_SHARE
p_8767,c_767,12,HOLD_SHARE
p_6909,c_842,14,HOLD_SHARE
p_4881,c_112,6,HOLD_SHARE
p_7918,c_255,1,HOLD_SHARE
p_4398,c_948,15,HOLD_SHARE
p_5517,c_281,7,HOLD_SHARE
p_8244,c_784,3,HOLD_SHARE
p_9236,c_267,1,HOLD_SHARE
p_7887,c_966,12,HOLD_SHARE
p_9144,c_509,0,HOLD_SHARE
p_7481,c_921,12,HOLD_SHARE
p_6508,c_73,2,HOLD_SHARE
p_648,c_291,13,HOLD_SHARE
p_6181,c_380,14,HOLD_SHARE
p_2207,c_124,12,HOLD_SHARE
p_203,c_936,4,HOLD_SHARE
p_6170,c_264,8,HOLD_SHARE
p_8937,c_698,3,HOLD_SHARE
p_3831,c_686,3,HOLD_SHARE
p_9068,c_60,12,HOLD_SHARE
p_1343,c_887,4,HOLD_SHARE
p_3880,c_919,5,HOLD_SHARE
p_3246,c_536,14,HOLD_SHARE
p_9416,c_803,15,HOLD_SHARE
p_2176,c_643,9,HOLD_SHARE
p_9905,c_545,6,HOLD_SHARE
p_8377,c_224,9,HOLD_SHARE
p_9903,c_611,15,HOLD_SHARE
p_394,c_901,11,HOLD_SHARE
p_437,c_626,8,HOLD_SHARE
p_3977,c_715,11,HOLD_SHARE
p_7452,c_656,9,HOLD_SHARE
p_139,c_238,9,HOLD_SHARE
p_444,c_40,14,HOLD_SHARE
p_1222,c_729,12,HOLD_SHARE
p_8378,c_962,12,HOLD_SHARE
p_6820,c_508,14,HOLD_SHARE
p_9177,c_937,2,HOLD_SHARE
p_5550,c_751,13,HOLD_SHARE
p_3414,c_674,3,HOLD_SHARE
p_6795,c_619,10,HOLD_SHARE
p_2413,c_240,9,HOLD_SHARE
p_9877,c_813,5,HOLD_SHARE
p_9010,c_416,0,HOLD_SHARE
p_8454,c_752,8,HOLD_SHARE
p_6710,c_240,4,HOLD_SHARE
p_2732,c_40,9,HOLD_SHARE
p_6348,c_956,1,HOLD_SHARE
p_2082,c_732,4,HOLD_SHARE
p_6076,c_474,6,HOLD_SHARE
p_9145,c_894,15,HOLD_SHARE
p_8510,c_302,14,HOLD_SHARE
p_2607,c_618,12,HOLD_SHARE
p_9757,c_918,7,HOLD_SHARE
p_6234,c_6,0,HOLD_SHARE
p_5488,c_488,14,HOLD_SHARE
p_778,c_789,5,HOLD_SHARE
p_9238,c_847,6,HOLD_SHARE
p_5474,c_181,0,HOLD_SHARE
p_3565,c_324,12,HOLD_SHARE
p_5860,c_239,0,HOLD_SHARE
p_4002,c_775,3,HOLD_SHARE
p_6187,c_954,7,HOLD_SHARE
p_8541,c_39,13,HOLD_SHARE
p_9731,c_876,13,HOLD_SHARE
p_8310,c_904,15,HOLD_SHARE
p_6843,c_498,2,HOLD_SHARE
p_8135,c_613,14,HOLD_SHARE
p_2788,c_917,13,HOLD_SHARE
p_6715,c_706,14,HOLD_SHARE
p_2836,c_623,11,HOLD_SHARE
p_2355,c_807,5,HOLD_SHARE
p_5138,c_828,3,HOLD_SHARE
p_6509,c_978,1,HOLD_SHARE
p_659,c_629,12,HOLD_SHARE
p_4430,c_717,3,HOLD_SHARE
p_4317,c_680,14,HOLD_SHARE
p_8645,c_657,7,HOLD_SHARE
p_325,c_494,0,HOLD_SHARE
p_9216,c_574,9,HOLD_SHARE
p_1268,c_507,13,HOLD_SHARE
p_4339,c_46,2,HOLD_SHARE
p_1004,c_14,1,HOLD_SHARE
p_5023,c_319,3,HOLD_SHARE
p_8383,c_679,5,HOLD_SHARE
p_6275,c_937,10,HOLD_SHARE
p_4524,c_191,7,HOLD_SHARE
p_5430,c_715,2,HOLD_SHARE
p_6936,c_501,8,HOLD_SHARE
p_3521,c_765,8,HOLD_SHARE
p_3048,c_909,8,HOLD_SHARE
p_440,c_952,9,HOLD_SHARE
p_5921,c_411,7,HOLD_SHARE
p_8892,c_525,5,HOLD_SHARE
p_4454,c_705,7,HOLD_SHARE
p_4155,c_221,6,HOLD_SHARE
p_6250,c_236,13,HOLD_SHARE
p_2877,c_855,5,HOLD_SHARE
p_4953,c_795,2,HOLD_SHARE
p_1490,c_833,13,HOLD_SHARE
p_1590,c_166,3,HOLD_SHARE
p_5804,c_594,14,HOLD_SHARE
p_7156,c_692,12,HOLD_SHARE
p_8115,c_36,11,HOLD_SHARE
p_3504,c_292,3,HOLD_SHARE
p_8001,c_141,12,HOLD_SHARE
p_2789,c_261,6,HOLD_SHARE
p_7921,c_422,9,HOLD_SHARE
p_5090,c_782,5,HOLD_SHARE
p_5278,c_801,8,HOLD_SHARE
p_8132,c_968,1,HOLD_SHARE
p_5126,c_426,5,HOLD_SHARE
p_1181,c_815,9,HOLD_SHARE
p_5458,c_620,9,HOLD_SHARE
p_5788,c_25,7,HOLD_SHARE
p_8306,c_806,8,HOLD_SHARE
p_5686,c_284,1,HOLD_SHARE
p_7407,c_771,1,HOLD_SHARE
p_352,c_596,3,HOLD_SHARE
p_6769,c_503,10,HOLD_SHARE
p_9746,c_165,14,HOLD_SHARE
p_2013,c_325,8,HOLD_SHARE
p_3688,c_858,12,HOLD_SHARE
p_1478,c_225,9,HOLD_SHARE
p_6104,c_129,9,HOLD_SHARE
p_7952,c_690,15,HOLD_SHARE
p_7621,c_203,0,HOLD_SHARE
p_1860,c_20,2,HOLD_SHARE
p_567,c_593,6,HOLD_SHARE
p_9677,c_669,8,HOLD_SHARE
p_9950,c_134,4,HOLD_SHARE
p_7544,c_924,0,HOLD_SHARE
p_8930,c_276,13,HOLD_SHARE
p_5974,c_346,2,HOLD_SHARE
p_6429,c_169,11,HOLD_SHARE
p_3876,c_159,0,HOLD_SHARE
p_411,c_713,12,HOLD_SHARE
p_4839,c_192,5,HOLD_SHARE
p_4257,c_623,1,HOLD_SHARE
p_3448,c_433,1,HOLD_SHARE
p_2091,c_188,12,HOLD_SHARE
p_7383,c_199,13,HOLD_SHARE
p_6970,c_838,12,HOLD_SHARE
p_3463,c_512,12,HOLD_SHARE
p_7174,c_251,4,HOLD_SHARE
p_1201,c_302,14,HOLD_SHARE
p_1432,c_564,8,HOLD_SHARE
p_2324,c_738,11,HOLD_SHARE
p_557,c_573,7,HOLD_SHARE
p_5293,c_353,3,HOLD_SHARE
p_9021,c_840,11,HOLD_SHARE
p_4419,c_413,13,HOLD_SHARE
p_7791,c_308,3,HOLD_SHARE
p_1221,c_336,4,HOLD_SHARE
p_8923,c_800,8,HOLD_SHARE
p_166,c_670,8,HOLD_SHARE
p_8638,c_35,15,HOLD_SHARE
p_7261,c_201,12,HOLD_SHARE
p_6179,c_498,8,HOLD_SHARE
p_3560,c_547,4,HOLD_SHARE
p_4594,c_54,13,HOLD_SHARE
p_1001,c_37,9,HOLD_SHARE
p_1260,c_134,8,HOLD_SHARE
p_6957,c_61,13,HOLD_SHARE
p_6349,c_695,6,HOLD_SHARE
p_9900,c_292,3,HOLD_SHARE
p_4074,c_100,1,HOLD_SHARE
p_6458,c_367,11,HOLD_SHARE
p_9772,c_208,7,HOLD_SHARE
p_9166,c_115,9,HOLD_SHARE
p_6804,c_862,10,HOLD_SHARE
p_4218,c_933,7,HOLD_SHARE
p_4873,c_387,2,HOLD_SHARE
p_2420,c_645,1,HOLD_SHARE
p_7632,c_160,12,HOLD_SHARE
p_469,c_362,15,HOLD_SHARE
p_1644,c_816,13,HOLD_SHARE
p_6859,c_526,4,HOLD_SHARE
p_474,c_256,5,HOLD_SHARE
p_9578,c_570,4,HOLD_SHARE
p_831,c_234,3,HOLD_SHARE
p_9243,c_819,15,HOLD_SHARE
p_3956,c_391,10,HOLD_SHARE
p_206,c_835,11,HOLD_SHARE
p_2394,c_897,10,HOLD_SHARE
p_4847,c_426,9,HOLD_SHARE
p_9279,c_472,15,HOLD_SHARE
p_4539,c_996,1,HOLD_SHARE
p_8806,c_56,11,HOLD_SHARE
p_2867,c_209,3,HOLD_SHARE
p_1315,c_680,2,HOLD_SHARE
p_1583,c_609,15,HOLD_SHARE
p_7755,c_617,11,HOLD_SHARE
p_5874,c_965,5,HOLD_SHARE
p_4075,c_553,14,HOLD_SHARE
p_1294,c_306,2,HOLD_SHARE
p_1569,c_470,3,HOLD_SHARE
p_8120,c_38,11,HOLD_SHARE
p_3572,c_289,0,HOLD_SHARE
p_5591,c_684,3,HOLD_SHARE
p_1436,c_42,4,HOLD_SHARE
p_3878,c_779,2,HOLD_SHARE
p_8483,c_421,6,HOLD_SHARE
p_9732,c_639,7,HOLD_SHARE
p_2305,c_462,5,HOLD_SHARE
p_2889,c_938,14,HOLD_SHARE
p_7503,c_530,8,HOLD_SHARE
p_9251,c_747,7,HOLD_SHARE
p_2406,c_612,15,HOLD_SHARE
p_8365,c_855,6,HOLD_SHARE
p_452,c_47,10,HOLD_SHARE
p_5341,c_575,8,HOLD_SHARE
p_1687,c_257,10,HOLD_SHARE
p_8046,c_854,6,HOLD_SHARE
p_3362,c_627,15,HOLD_SHARE
p_9366,c_580,11,HOLD_SHARE
p_6578,c_492,15,HOLD_SHARE
p_2575,c_491,2,HOLD_SHARE
p_170,c_782,5,HOLD_SHARE
p_7755,c_184,15,HOLD_SHARE
p_8521,c_200,8,HOLD_SHARE
p_2099,c_282,14,HOLD_SHARE
p_4081,c_608,8,HOLD_SHARE
p_1661,c_378,8,HOLD_SHARE
p_2499,c_404,9,HOLD_SHARE
p_4032,c_742,11,HOLD_SHARE
p_8735,c_233,0,HOLD_SHARE
p_8355,c_123,9,HOLD_SHARE
p_986,c_394,13,HOLD_SHARE
p_9730,c_22,9,HOLD_SHARE
p_8027,c_189,4,HOLD_SHARE
